"","RPY_3YR_RT","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT","NPT4_PUB","C100_4","PAR_ED_PCT_1STGEN","CDR3"
"6271",0.4089440994,0.0815370778,NA,6400,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"2736",0.3203125,0.0601851852,NA,NA,NA,NA,NA,NA,NA,NA,0.498489426,0.25
"2563",0.8682092555,0.2263710618,0.61715439330543,10100,0.665,0.6293,NA,28068,NA,0.5129,0.299112801,0.04
"3415",0.8876404494,0.1836734694,NA,NA,0.81,NA,NA,7410,NA,NA,NA,0
"3535",0.4166666667,NA,0.58824705882352,NA,NA,0.4,NA,9610,NA,0.1,0.4320987654,0.129
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037
"5651",0.3644314869,0.0542965061,NA,4400,0.391,NA,NA,NA,NA,NA,0.5379513633,0.204
"976",0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4756097561,0.234
"3272",0.80078125,0.0975609756,NA,3400,0.347,NA,NA,NA,NA,NA,0.5555555556,0.054
"1357",0.8805970149,0.2379603399,NA,7600,0.575,NA,NA,24214,NA,NA,0.2686567164,0.039
"7456",0.5796254195,0.138946281,NA,4900,0.515,NA,NA,NA,NA,NA,0.4429472477,0.109
"641",0.2839506173,0.027638191,NA,4200,0.379,NA,NA,NA,NA,NA,0.5646551724,0.168
"4173",0.7469512195,0.1803278689,NA,3600,0.43,NA,13220,6552,10450,NA,0.4171122995,0.145
"6553",0.341356674,0.061575179,NA,2400,0.4,NA,NA,NA,NA,NA,0.5958062184,0.185
"473",0.4715909091,0.0664893617,NA,2600,0.376,NA,9830,6846,4991,NA,0.4880889359,0.238
"6665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7068",0.5694570822,0.0750343407,NA,NA,NA,NA,NA,NA,NA,NA,0.5788822948,0.08
"4285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368",NA,0.1785714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041
"7345",0.460451403,0.0746511313,NA,NA,NA,NA,NA,NA,NA,NA,0.5826513912,0.18
"7373",0.5232912495,0.0785541195,NA,6500,0.613,NA,NA,NA,NA,NA,0.5296937417,0.175
"4860",0.852887538,0.1386975579,0.4212813839559,5900,0.61,0.4527,17417,17123,9579,0.1657,0.4623194065,0.05
"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239",0.9641350211,0.1426229508,0.87034909248055,10600,0.747,0.8673,NA,48514,NA,0.8248,0.182300885,0.018
"4516",0.4089440994,0.0815370778,0.36780574712643,6400,0.578,0.4,NA,19344,NA,0,0.4972857507,0.188
"5053",0.4181365031,0.0459121041,NA,5400,0.474,NA,NA,NA,NA,NA,0.5103145079,0.224
"5506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",0.8130434783,0.1287553648,NA,4500,0.286,NA,NA,NA,NA,NA,0.4259259259,0.063
"6385",0.7055214724,0.1408450704,NA,NA,NA,NA,NA,NA,NA,NA,0.4957264957,0.11
"5450",0.699669967,0.1076388889,NA,NA,0.298,NA,NA,NA,NA,NA,0.4274193548,0.064
"1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"604",0.5494252874,0.15625,NA,4200,0.451,NA,14118,5722,10716,NA,0.4765625,0.149
"4347",0.5045978689,0.0744742427,NA,4100,0.457,NA,NA,NA,NA,NA,0.5595880333,0.175
"2138",NA,NA,NA,1100,0.205,NA,NA,2860,8274,NA,0.4083333333,NA
"495",0.9068083052,0.1502231036,0.69729444444444,12700,0.762,0.7046,NA,41450,NA,0.61,0.2883172562,0.027
"6454",0.4938053097,0.0593824228,NA,2300,0.225,NA,NA,NA,NA,NA,0.4900793651,0.098
"1854",0.7771983882,0.1796038544,0.39716886792452,9400,0.622,0.4044,16233,20409,14058,0.0874,0.3768529076,0.071
"2463",0.8921985816,0.1856492027,0.572534375,10700,0.679,0.5743,NA,40070,NA,0.5045,0.2545454545,0.056
"4234",NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA
"1532",NA,NA,NA,4600,NA,NA,NA,4225,5418,NA,0.567961165,NA
"3277",0.5322847682,0.0526315789,NA,5900,0.512,NA,NA,10120,NA,NA,0.6850220264,0.195
"6177",0.6666666667,0.1066176471,NA,NA,NA,NA,NA,NA,NA,NA,0.3515981735,0.142
"2076",0.7700645756,0.1349003577,0.51773116057233,10900,0.701,0.5221,21563,18222,18802,0.2245,0.3404788419,0.072
"3186",0.9431578947,0.1542857143,0.82866601671309,10300,0.68,0.8169,NA,45540,NA,0.7623,0.1632047478,0.022
"2566",0.9286142771,0.1433296582,0.84529370686155,11400,0.732,0.8393,NA,46960,NA,0.7301,0.1764018692,0.02
"1206",0.7993168232,0.1883745963,0.73798841354723,4400,0.447,0.7529,NA,13880,NA,0.717,0.4879171461,0.078
"6769",0.4685082873,0.0631519059,NA,4900,0.389,NA,NA,NA,NA,NA,0.5257707696,0.168
"1188",0.6037735849,NA,NA,NA,0.246,NA,NA,NA,NA,NA,0.5,0
"3069",0.5921052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5135135135,0.214
"1713",0.9172610556,0.1544715447,0.81066893203883,9600,0.624,0.8027,NA,42656,NA,0.7621,0.1761658031,0.013
"1457",0.402962591,0.0925497455,NA,3300,0.385,NA,9771,12456,5911,NA,0.6086111111,0.306
"5091",0.3689826303,0.0457113508,NA,3300,0.339,NA,NA,NA,NA,NA,0.6605664488,0.246
"1139",0.7046728972,0.134469697,NA,5800,0.477,NA,10444,9754,7133,NA,0.4928176796,0.14
"5648",0.2542095416,0.0347593583,NA,3000,0.347,NA,NA,NA,NA,NA,0.5384615385,NA
"6076",0.372292941,0.0858097415,NA,4400,0.611,0.1765,NA,17128,NA,0,0.4874431058,0.17
"1686",0.7028907923,0.0976128575,NA,4600,0.471,NA,10642,8782,6807,NA,0.4458747806,0.131
"1204",0.7290346627,0.156025825,0.30920205362236,7900,0.609,0.3155,15820,18081,10970,0.0853,0.4199695122,0.105
"2866",0.4632516704,0.0341047503,NA,3600,0.312,NA,NA,NA,NA,NA,0.5879396985,0.064
"7034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4666666667,NA
"4136",0.6187943262,0.1253196931,NA,4700,0.419,NA,NA,6698,8488,NA,0.4396067416,0.226
"2788",0.886002886,0.190212373,0.51923465577596,9700,0.635,0.5081,NA,26300,NA,0.4246,0.305744888,0.034
"3267",0.8641696751,0.1349836525,0.65360550996483,15000,0.755,0.6619,NA,39800,NA,0.5567,0.379489849,0.04
"4127",0.9478033928,0.1219897355,0.78779218293007,17700,0.852,0.7928,NA,35930,NA,0.5913,0.1920693928,0.013
"5267",0.4089440994,0.0815370778,0.33475879828326,6400,0.578,0.3485,NA,18048,NA,0.5,0.4972857507,0.188
"2236",0.5945790081,0.0897405936,0.30601181716833,6500,0.599,0.3008,NA,23700,NA,0.2114,0.5815645846,0.137
"3668",0.8206599713,0.1378555799,0.33161413881748,11400,0.712,0.3231,NA,26960,NA,0.1921,0.3712871287,0.068
"6235",0.7897727273,0.1411764706,NA,NA,NA,NA,NA,NA,NA,NA,0.345323741,0.072
"6463",0.6704545455,0.0837438424,NA,NA,NA,NA,NA,NA,NA,NA,0.5705882353,0.135
"5010",NA,NA,NA,NA,NA,NA,NA,NA,7939,NA,NA,NA
"6644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4952",NA,NA,NA,NA,0.273,NA,NA,NA,NA,NA,0.5051546392,NA
"2442",0.8100917431,0.1535087719,0.4255665116279,11800,0.73,0.4398,NA,23562,NA,0.2315,0.3095794393,0.065
"5207",0.4353653821,0.0697028009,NA,3500,0.399,NA,NA,NA,NA,NA,0.5611552347,0.166
"4894",0.6783625731,0.0955882353,NA,4800,0.372,NA,NA,NA,NA,NA,0.368852459,0.2
"4766",0.8514957265,0.1658001155,NA,12400,0.768,NA,NA,NA,NA,NA,0.3466833542,0.046
"1633",0.9424528302,0.1261950287,0.7158365,15200,0.798,0.7046,NA,36160,NA,0.6634,0.2103134479,0.031
"7002",NA,0.1626506024,NA,NA,NA,NA,NA,4555,NA,NA,0.4407894737,NA
"3990",0.8557591072,0.1552822315,0.52390168261299,10800,0.688,0.5341,18979,21380,14182,0.2678,0.4049851925,0.066
"7531",0.4586824769,0.0731064995,NA,9600,0.697,NA,NA,NA,NA,NA,0.5214854804,0.116
"4264",0.6893491124,0.0847457627,NA,4500,0.65,NA,NA,14650,NA,NA,0.4688279302,0.087
"3662",0.5624332978,0.0770190209,NA,6600,0.591,NA,9214,4695,4963,NA,0.5107142857,0.137
"904",0.3847802787,0.1011433597,0.31118,5200,0.361,0.3175,19022,18954,15001,0.1089,0.3469184891,0.202
"2653",NA,NA,0.55358928571428,NA,NA,0.5556,NA,8800,NA,0,NA,NA
"573",0.8611044705,0.1325943296,0.40616549364613,12600,0.747,0.3996,17915,22852,13774,0.1506,0.3604787609,0.031
"3590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109
"2035",0.3498452012,0.0492424242,NA,3900,0.382,NA,NA,14048,NA,NA,0.5783227848,0.201
"5259",0.3784786642,NA,NA,4200,0.237,NA,NA,NA,NA,NA,0.5319634703,0.166
"394",0.6608695652,0.1016949153,NA,NA,NA,NA,NA,NA,NA,NA,0.5572519084,0.158
"4404",0.4514863749,0.0831443689,NA,3300,0.42,NA,NA,13500,NA,NA,0.5142436149,0.15
"4065",0.7979274611,0.1649675626,0.40473811023622,8200,0.639,0.3505,NA,23200,NA,0.2623,0.4462640737,0.066
"1446",0.5348360656,0.1056459993,NA,3900,0.404,NA,9503,12456,5372,NA,0.4932539683,0.229
"1343",0.795202952,0.1684350133,NA,7100,0.528,NA,9432,4640,7822,NA,0.375186846,0.035
"3898",0.1176470588,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.072
"5851",0.2883145249,0.0839954597,0.32838520710059,3200,0.323,0.3939,NA,16968,NA,0.1429,0.5288184438,0.22
"7298",0.8248175182,0.0733333333,NA,14300,0.832,NA,NA,NA,NA,NA,0.3795712484,0.027
"3369",0.7212276215,0.1657458564,0.51883617021276,6200,0.534,0.5443,NA,23550,NA,0.0717,0.3742138365,0.158
"3659",0.4840943519,0.0476985625,0.66007625960717,4200,0.359,0.6893,NA,15995,NA,NA,0.5738443158,0.092
"5907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5770609319,0.352
"913",0.6517857143,0.0717218724,NA,4700,0.442,NA,10885,7221,8390,NA,0.5144727774,0.125
"5809",0.8171091445,0.1023017903,NA,NA,0.533,NA,NA,NA,NA,NA,0.4012345679,0.093
"3390",0.6707317073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019
"4969",0.6459330144,0.0864864865,NA,9100,0.732,NA,20127,NA,15504,NA,0.4489795918,0.163
"2651",0.6463768116,0.081300813,NA,4800,0.519,NA,NA,16820,NA,NA,0.6332378223,0.105
"6914",NA,0.1994015815,NA,NA,NA,NA,NA,NA,NA,NA,0.4561362576,0.048
"6444",0.5968028419,0.0545718433,NA,NA,0.299,NA,NA,NA,NA,NA,0.5435992579,0.11
"1687",0.4933333333,NA,NA,NA,0.254,NA,NA,NA,NA,NA,NA,0.081
"2370",0.5478395062,0.063670412,NA,2900,0.242,NA,NA,NA,NA,NA,0.4862842893,0.157
"3449",0.2040368583,0.0722580645,0.30485882352941,3100,0.264,0.3101,NA,18288,NA,0.1517,0.4586466165,0.196
"445",0.7447306792,0.071846554,NA,4200,0.482,NA,12812,6584,9067,NA,0.5124388688,0.098
"5604",NA,NA,NA,1000,0.121,NA,NA,NA,NA,NA,0.6197183099,NA
"1941",0.586846543,0.1063829787,NA,6700,0.54,NA,16446,7741,13125,NA,0.4453961456,0.158
"4925",0.550802139,0.1041666667,NA,2500,0.167,NA,NA,NA,NA,NA,0.6108374384,0.1
"6297",0.3658732281,0.0231232182,NA,2400,0.218,NA,NA,NA,NA,NA,0.6382871537,0.25
"6713",0.4089440994,0.0815370778,NA,6400,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"5499",0.4102976669,0.0870933893,0.51904866180048,3500,0.352,0.6942,NA,NA,NA,NA,0.546875,0.071
"6666",NA,0.0759493671,NA,NA,NA,NA,NA,11900,NA,NA,0.4789915966,NA
"4498",0.747440273,0.0954545455,NA,10900,0.786,NA,17476,NA,8751,NA,0.5544041451,0.067
"5368",0.5008517888,0.080495356,NA,3300,0.475,NA,NA,NA,NA,NA,0.498381877,0.213
"2723",NA,NA,NA,2400,0.305,NA,NA,7988,6235,NA,0.5259259259,0.419
"650",0.9763779528,0.1387061404,NA,23600,0.889,NA,NA,NA,NA,NA,0.1191417278,0.018
"5863",0.4586824769,0.0731064995,NA,9600,0.697,0.4444,NA,12975,NA,0,0.5214854804,0.116
"4055",0.6259370315,0.1085141903,0.227,5200,0.492,0.227,12613,4746,6945,NA,0.5677382319,0.141
"771",0.396279653,0.0679151625,0.28569566613162,5000,0.449,0.3235,NA,13736,NA,0.2656,0.4570059205,0.253
"4771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214
"725",0.4903117102,0.0941662839,0.42412222222222,5400,0.465,0.4067,12896,10126,9267,NA,0.5383373688,0.208
"3316",0.875672541,0.1578042283,0.50891636828644,11600,0.718,0.4787,17293,20274,13332,0.2194,0.3053052326,0.057
"3122",0.5200538358,0.0988243938,NA,4800,0.528,NA,13575,10016,10067,NA,0.4792647388,0.203
"2997",0.3354708684,0.060199005,0.24737421052631,4800,0.562,0.2266,NA,12123,NA,NA,0.5100738751,0.181
"4857",0.5698924731,NA,NA,NA,0.333,NA,NA,NA,5678,NA,0.6145833333,0.17
"4335",0.8389368469,0.1429790866,NA,5900,0.588,NA,NA,29930,NA,NA,0.3405762872,0.069
"723",0.3857271906,0.0765864333,NA,3900,0.311,NA,NA,3500,NA,NA,0.5179640719,0.133
"177",0.3830734967,0.0703812317,0.41482962962962,4600,0.367,0.3857,NA,12564,NA,0.2357,0.425087108,0.156
"5725",0.3158248254,0.0674835571,0.29410476190476,3500,0.498,0.2986,NA,16968,NA,0.2872,0.5539303128,0.254
"6261",0.314229249,0.0569063632,NA,2900,0.4,NA,NA,NA,NA,NA,0.5272496831,0.132
"5174",0.5909090909,NA,NA,NA,0.35,NA,NA,NA,NA,NA,0.7727272727,0.272
"2994",0.1756559767,NA,NA,3600,0.331,NA,NA,17000,NA,NA,0.6517857143,0.364
"196",0.4130434783,NA,NA,5500,0.5,NA,NA,NA,NA,NA,0.5913043478,0.205
"6342",0.4857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055
"2062",0.418079096,0.068762279,NA,3100,0.244,NA,NA,10325,NA,NA,0.5435294118,0.229
"6110",0.4722961945,0.0624194987,NA,4800,0.322,NA,NA,NA,NA,NA,0.5118692592,0.141
"1187",0.8888888889,0.1784232365,0.69947155635062,11500,0.668,0.686,NA,33023,NA,0.6555,0.2483370288,0.041
"4581",0.4632516704,0.0341047503,NA,3600,0.312,NA,NA,NA,NA,NA,0.5879396985,0.064
"6772",0.3090037294,0.0268997983,NA,4000,0.221,NA,NA,NA,NA,NA,0.6718680339,0.263
"7666",0.4586824769,0.0731064995,NA,9600,0.697,NA,NA,NA,NA,NA,0.5214854804,0.116
"423",0.8403100775,0.1557478368,0.64599727685325,11300,0.762,0.655,NA,34826,NA,0.497,0.4889228419,0.043
"1251",0.8649350649,0.2313915858,0.58453602941176,12400,0.705,0.56,NA,15666,NA,NA,0.3894927536,0.062
"5104",0.3347865034,0.0733325573,NA,7900,0.659,0.3333,NA,13663,NA,0.1667,0.5099347495,0.132
"6429",0.4016814573,0.0597329585,NA,2500,0.365,NA,NA,NA,NA,NA,0.5742296919,0.191
"2036",0.8637653737,0.205229794,0.50441906158357,6900,0.551,0.4793,NA,20796,NA,0.3432,0.2803660566,0.064
"4353",0.5927682276,0.0905524681,NA,5000,0.454,NA,11533,6860,7575,NA,0.4600073719,0.172
"3340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027
"3090",0.4482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5428571429,0.236
"4803",0.2529680365,0.0572207084,0.20184678899082,2300,0.248,0.1961,NA,NA,NA,NA,0.6142384106,0.266
"5527",0.6605042017,0.207977208,NA,7600,0.683,NA,NA,16733,NA,NA,0.5490797546,0.073
"1836",0.5274617384,0.108654422,0.14755359062042,4100,0.429,0.1486,NA,8280,NA,0,0.497445425,0.157
"4313",0.5197368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.097
"945",0.7297297297,0.2262931034,0.25232583586626,4900,0.448,0.2216,NA,17400,NA,0.1317,0.3125,0.129
"4129",0.6741214058,0.1711430356,NA,6900,0.58,NA,12919,6005,9897,NA,0.4780763791,0.159
"6873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8680203046,NA
"6469",0.5731707317,0.1094147583,NA,NA,NA,NA,NA,NA,NA,NA,0.5825545171,0.156
"7321",0.6144578313,0.0715883669,NA,NA,NA,NA,NA,NA,NA,NA,0.4136125654,0.11
"6267",0.4089440994,0.0815370778,NA,6400,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"1326",0.5714285714,NA,NA,NA,0.424,NA,NA,NA,NA,NA,NA,0.058
"4793",0.3784599899,0.036944494,NA,3300,0.247,NA,NA,NA,NA,NA,0.6543949772,0.148
"2517",0.8858814923,0.1470588235,0.68022752293577,15300,0.823,0.6972,NA,26850,NA,0.4052,0.364902507,0.039
"7617",0.1850649351,NA,NA,1900,0.293,NA,NA,NA,NA,NA,0.6007194245,0.233
"3457",0.498960499,0.113735783,0.46704635294117,5900,0.395,0.4924,NA,15010,NA,0.3189,0.3684210526,0.135
"662",0.5048917877,0.1008271853,NA,7300,0.648,NA,NA,NA,NA,NA,0.5454291306,0.164
"3979",NA,NA,NA,NA,0.434,NA,NA,NA,174,NA,0.6347826087,NA
"6681",NA,0.0784313725,NA,NA,NA,NA,NA,NA,NA,NA,0.4788732394,0.285
"125",0.6200592154,0.1347126006,NA,9300,0.682,NA,NA,NA,NA,NA,0.532370855,0.171
"5878",0.4722961945,0.0624194987,NA,4800,0.322,NA,NA,NA,NA,NA,0.5118692592,0.141
"2479",0.6632653061,0.1111111111,0.45862611464968,4500,0.326,0.4783,NA,12000,NA,NA,0.5172413793,0.161
"1609",0.8017857143,0.1603206413,0.55452511848341,12400,0.696,0.581,NA,33010,NA,0.5048,0.397260274,0.045
"199",0.408839779,0.1267893661,NA,3300,0.4,NA,NA,6750,5038,NA,0.6184861164,0.245
"3447",0.7745155608,0.1907894737,0.35179368174726,8200,0.554,0.341,NA,22840,NA,0.2076,0.3337250294,0.087
"2905",0.6930385116,0.1762142361,0.11853703703703,8700,0.589,0.1238,15804,13624,12708,NA,0.4114001634,0.12
"5150",0.8103448276,0.144,NA,4200,0.411,NA,NA,NA,NA,NA,NA,0.072
"1818",0.8001508296,0.1863117871,0.43895620437956,9000,0.564,0.4571,18732,15317,11558,0.1796,0.353421859,0.1
"630",0.75547098,0.1279503106,0.54116677215189,9800,0.759,0.4974,NA,28930,NA,0.3439,0.4909365559,0.067
"1561",0.9102564103,0.1909814324,0.55293235294117,6400,0.539,0.5951,NA,25820,NA,0.5583,0.3250688705,0.052
"4887",0.5652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164
"166",NA,NA,NA,4100,0.307,NA,NA,7594,11141,NA,0.585492228,NA
"863",0.8643533123,0.1941489362,0.72612462311557,8200,0.478,0.7333,NA,35982,NA,0.7278,0.2151162791,0.047
"5099",0.4782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078
"7449",0.917816092,0.1531680441,NA,NA,0.829,NA,NA,NA,NA,NA,0.2394533571,0.042
"2697",0.9773519164,0.0914332784,0.81134200310559,13100,0.775,0.8062,NA,31247,NA,0.7574,0.0622371741,0.009
"6390",0.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17
"2956",0.9489329268,0.2009950249,0.70383378932968,18500,0.805,0.6905,NA,28050,NA,0.5105,0.2556701031,0.025
"4940",0.5161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606557377,0.105
"362",0.4089440994,0.0815370778,0.45981294642857,6400,0.578,0.5366,NA,18048,NA,NA,0.4972857507,0.188
"5075",0.6511627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215
"2771",0.4761904762,0.0613842781,NA,4700,0.289,NA,NA,NA,NA,NA,0.5513491744,0.126
"3571",0.5714285714,NA,NA,NA,0.543,NA,NA,10270,NA,NA,NA,0.061
"2943",0.5987654321,NA,NA,NA,0.26,NA,NA,NA,NA,NA,0.602739726,0.152
"3612",NA,NA,NA,NA,0.318,NA,8033,NA,6503,NA,0.5728643216,NA
"158",0.636977887,0.1356382979,0.32210377733598,7600,0.535,0.3619,11740,14220,9716,0.1851,0.426152948,0.149
"6503",0.4761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235
"6674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5222222222,NA
"593",0.4615754083,0.1166573191,NA,5400,0.557,NA,NA,NA,NA,NA,0.5158205311,0.179
"1860",0.8438012015,0.1974043716,0.55266842105263,8100,0.632,0.5395,NA,24350,NA,0.3342,0.3651726672,0.043
"1557",0.7691326531,0.1131221719,NA,2900,0.36,NA,NA,NA,NA,NA,0.4615384615,0.098
"3944",0.8559322034,0.1690962099,0.4720552795031,5700,0.51,0.4097,NA,34110,NA,0.3611,0.2321981424,0.061
"6372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",NA,NA,NA,NA,NA,0.8,NA,12500,NA,0.8,NA,0
"5803",0.8060344828,0.0820189274,NA,NA,0.37,NA,NA,NA,NA,NA,0.3890909091,0.035
"4980",NA,NA,NA,4700,0.414,NA,8936,NA,8400,NA,0.5485961123,NA
"3543",0.9045383412,0.2175273865,0.57270469798657,7800,0.658,0.5258,NA,22200,NA,0.4883,0.4003407155,0.036
"7196",NA,0.0814558059,NA,NA,NA,NA,NA,29932,NA,NA,0.6096997691,NA
"5913",0.45703125,NA,NA,NA,0.42,NA,NA,NA,NA,NA,0.5120772947,0.203
"3274",0.8,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,0.091
"2605",0.8722222222,0.1815154038,0.45366682926829,11700,0.724,0.43,19197,17070,15920,0.2415,0.3101555352,0.046
"6950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6142857143,NA
"5950",0.4089440994,0.0815370778,0.2647,6400,0.578,0.2647,NA,18048,NA,0,0.4972857507,0.188
"4996",0.8165137615,0.18,NA,NA,NA,NA,16377,NA,13960,NA,0.6046511628,0.107
"1628",0.739090065,0.1560874089,0.41394007884362,7600,0.656,0.3774,NA,30940,NA,0.2757,0.4113389626,0.062
"4951",0.4792899408,NA,NA,8800,0.65,NA,NA,NA,20565,NA,0.4917127072,0.193
"659",0.7276995305,0.1061046512,NA,5100,0.502,NA,NA,11558,4346,NA,0.5157992565,0.102
"646",0.8637627433,0.1648156375,0.53724002274019,11400,0.683,0.5626,21223,21295,18450,0.3911,0.322238302,0.042
"6358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6797385621,0.066
"4753",0.8112676056,0.118694362,0.67896195488721,3400,0.519,0.7127,NA,17130,NA,0.7177,0.5820610687,0.056
"3904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"5804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217
"1136",NA,0.1733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012
"4194",NA,NA,0.29768232558139,3300,0.323,0.3246,NA,6390,NA,NA,0.4195366312,NA
"4984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1398",0.4344746163,0.1025765678,NA,3400,0.423,NA,10183,12456,6659,NA,0.5823429542,0.276
"6248",0.1739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6974789916,0.27
"4046",0.881773399,0.151326053,0.50613180428134,7800,0.656,0.5581,NA,25866,NA,0.2032,0.1888341544,0.035
"6313",0.4840943519,0.0476985625,NA,3600,0.35,NA,NA,NA,NA,NA,0.5738443158,0.092
"5409",0.5073746313,NA,NA,3300,0.383,NA,NA,NA,NA,NA,0.5414364641,0.129
"3017",0.4743589744,NA,NA,NA,0.091,NA,NA,NA,NA,NA,NA,NA
"6222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044
"5887",NA,NA,NA,NA,NA,NA,NA,3720,NA,NA,0.625,0.09
"1644",0.4399524376,0.0564174894,NA,2500,0.287,NA,NA,NA,NA,NA,0.5325203252,0.13
"4931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7441860465,NA
"182",0.503030303,NA,NA,3600,0.414,NA,11272,4396,9109,NA,0.5249266862,0.233
"6606",NA,NA,NA,NA,NA,NA,NA,4725,NA,NA,0.5909090909,0.09
"857",0.8100370495,0.1532358046,0.47167682801235,8800,0.604,0.5146,15365,19241,11227,0.2689,0.3870360409,0.075
"5232",0.2353923205,NA,NA,4600,0.273,NA,NA,15887,NA,NA,0.5430267062,0.134
"7420",0.4138894061,0.1009533566,NA,NA,0.512,NA,NA,7932,NA,NA,0.5088692224,0.225
"4725",NA,NA,NA,NA,0.112,NA,NA,NA,NA,NA,0.4077669903,NA
"5512",0.1275167785,NA,NA,1800,0.231,NA,NA,NA,NA,NA,0.7154471545,0.522
"1658",0.8527472527,0.1436781609,0.41175882352941,13100,0.829,0.3333,NA,33507,NA,NA,0.4524886878,0.049
"4262",0.9295743747,0.1649499285,0.7146970766129,13900,0.778,0.7295,19986,28804,14797,0.4527,0.2170427553,0.034
"987",0.8036480687,0.1343825666,0.55581262683201,5600,0.486,0.5714,NA,42230,NA,0.3696,0.1685534591,0.072
"1913",NA,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007
"3566",NA,NA,NA,4000,0.474,NA,6740,NA,8161,NA,0.6421052632,NA
"5752",0.2705751288,0.0263465066,0.68756640537514,3800,0.443,0.7236,NA,12420,NA,NA,0.6098685727,NA
"289",0.674,0.125,0.54444777777777,7600,0.663,0.5745,NA,20800,NA,0.4118,0.3727598566,0.111
"6118",0.2618453865,NA,NA,2900,0.275,NA,NA,15309,NA,NA,0.6059405941,0.11
"2229",0.8090909091,0.2180451128,NA,NA,0.7,NA,NA,16634,NA,NA,0.3902439024,0.043
"1973",0.3026315789,0.0285158782,NA,3000,0.29,NA,NA,15980,NA,NA,0.5184577523,0.18
"6543",0.4773809524,0.0803822372,NA,4700,0.388,NA,NA,NA,NA,NA,0.5597269625,0.183
"333",0.5397350993,0.0751266527,NA,4600,0.481,NA,10877,6010,6456,NA,0.5630897169,0.154
"2960",0.8538596877,0.1605895584,0.43936750727449,10700,0.685,0.428,13221,23640,10912,0.2121,0.280501497,0.051
"2296",0.9245111414,0.1233317994,0.72622484507042,12100,0.749,0.7241,25960,22038,20656,0.5827,0.3415492958,0.034
"6671",NA,NA,0.06063333333333,NA,NA,0.0455,NA,13400,NA,0.0455,NA,NA
"1057",0.9192771084,0.1492921493,0.63854418604651,13500,0.839,0.6523,NA,41645,NA,0.2832,0.3228120516,0.026
